qid,question,reference_answer,generated_answer,f1_score,model_id,run_type,method,dataset,eval_timestamp
92,¡Me siento genial hoy! ¿Cómo puedo mantener este buen ánimo?,"Me alegra que te sientas bien. Sigue haciendo ejercicios como sentadillas o abdominales todos los días, ya que te ayudarán a mantener ese buen ánimo. Si tienes dudas, consulta a tu profesional de salud.","Es fantástico que te sientas bien hoy! Para mantener esa energía positiva, consideraría incorporar actividades como la meditación o simplemente dedicar tiempo a hacer algo que realmente disfrutes.",0.27586206896551724,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
93,Me siento un poco triste y ansioso últimamente. ¿Qué puedo hacer para sentirme mejor?,"Entiendo que te sientas triste y ansioso por lo que estás viviendo; practicar yoga puede ayudar a reducir la ansiedad y mejorar tu bienestar emocional, pero te recomiendo también consultar a un profesional para acompañarte en este proceso.","Entiendo que te sientas así, es normal sentir tristeza y ansiedad a veces. Puedes empezar por hablar con alguien en quien confíes, como un amigo, familiar o profesional de salud; buscar actividades relajantes como yoga o meditar; mantener una alimentación saludable y practicar ejercicio regularmente; y considerar la posibilidad de consultar con un psicólogo para manejar mejor estos sentimientos.",0.372093023255814,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
94,A veces me siento abrumado por la presión de la universidad. ¿Qué puedo hacer?,"Entiendo que la universidad puede resultar abrumadora; por eso le sugiero incluir sesiones de ejercicio de alta intensidad en su rutina, ya que pueden ayudar a reducir el estrés y la ansiedad. Si lo desea, consulte a un profesional para adaptar el plan a sus necesidades.","Es completamente normal sentirte abrumado con la presión académica, ¡no estás solo! Es importante que busques apoyo y estrategias para manejarlo. ¿Podrías compartir alguna situación específica en lo que te sientes abrumado?",0.17391304347826086,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
95,"Hoy estoy de buen humor, pero quiero asegurarme de que dure. ¿Algún consejo?","Me alegra saber que te sientes bien. Sigue una rutina de ejercicio regular, ya que mejora tu ánimo y ayuda a prevenir la ansiedad. Si tienes dudas, consulta con tu médico.","¡Me alegra saber que estás en buena energía! Para mantener tu alegría por más tiempo, intenta dedicarle atención a tus necesidades: una caminata breve al aire libre siempre ayuda y asegúrate de tomar algunos snacks nutritivos entre comidas para sentirte energético. 😄",0.2898550724637681,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
96,Me siento un poco perdido y ansioso. ¿Qué puedo hacer para encontrar claridad?,"Entiendo que las emociones pueden ser muy intensas; le sugiero caminar al aire libre, ya que el ejercicio en la naturaleza suele mejorar el ánimo y disminuir la ansiedad. Si lo necesita, consulte a un profesional para acompañarle.","Entiendo que te sientas perdido y ansioso, es completamente normal sentirte así a veces. Lo importante es recordar que tienes herramientas para manejar estos sentimientos y volver a sentirte mejor. ¿Te gustaría conversar sobre esto un poco más para poder ayudarte con estrategias prácticas? 😊",0.19444444444444445,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
97,Siento que mi ansiedad está afectando mis estudios. ¿Qué puedo hacer?,"La ansiedad puede influir en tu rendimiento académico; por eso, unirte a un grupo de ejercicio o a clases de yoga puede ser muy útil, ya que el apoyo social y la actividad física suelen ser beneficiosos. Consulta a un profesional si necesitas más orientación.","Entiendo cómo puedes sentirte así, y es genial que quieras encontrar soluciones para manejar tu ansiedad. Es muy importante hablar con un profesional si la ansiedad se vuelve demasiado fuerte, pero hay algunas cosas que puedes probar en este momento: como empezar a incorporar ejercicios de relajación como respiración profunda o meditación, practicar actividades calmantes durante el día como leer un libro o pasear, y hablar con alguien cercano sobre lo que estás experimentando.",0.2828282828282828,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
98,Me siento motivado y quiero hacer algo bueno por mi salud mental. ¿Qué me recomiendas?,"Me alegra saber que estás motivado; ese es el primer paso para mejorar tu salud mental. Te recomiendo iniciar un programa de ejercicio que incluya actividades aeróbicas y entrenamiento de fuerza, ya que ambos ayudan a mejorar el bienestar mental.","Es fantástico que quieras cuidar tu salud mental! Una buena opción es comenzar a practicar alguna actividad física al aire libre con regularidad, como caminar o correr, lo cual libera endorfinas y mejora el ánimo. ¡Adelante, te mereces hacerlo!",0.25,dpo-qlora-gemma-2-2B-Instruct-p0,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:31:02
1,¿El ejercicio puede ayudar a prevenir y tratar la depresión?,"Sí, varios estudios clínicos controlados han demostrado que el ejercicio ayuda a disminuir los síntomas de la depresión, incluso en personas con trastorno depresivo mayor. Le recomiendo hablar con su médico para adaptar una rutina adecuada a sus necesidades.","¡Claro! Si bien no es una cura para la depresión, hacer ejercicio regularmente puede ser muy beneficioso al mejorar tu estado de ánimo, reducir los niveles de estrés y aumentar la autoestima, lo que contribuye a combatirla. 😊",0.2777777777777778,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
2,¿Cómo se compara el ejercicio con los medicamentos antidepresivos para tratar la depresión?,"Los estudios muestran que hacer ejercicio puede ser tan efectivo como la sertralina para la depresión, con una tasa de remisión del 60.4% en el grupo que hizo ejercicio frente al 65.5% en el grupo que tomó la medicación; sin embargo, es importante que hable con su médico para decidir el mejor tratamiento para usted.","Tanto el ejercicio como los medicamentos antidepresivos pueden ser efectivos para aliviar la depresión, pero cada uno tiene sus propias ventajas y limitaciones. El ejercicio ayuda a liberar endorfinas que mejoran tu estado de ánimo, mientras que los medicamentos ayudan a regular las sustancias químicas del cerebro asociadas con la depresión. Es importante hablar con un profesional de la salud para determinar qué opción es más adecuada para ti.",0.2916666666666667,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
3,¿Qué cantidad de ejercicio se recomienda para ayudar con la depresión?,"Hacer al menos 150 minutos de ejercicio moderado cada semana es adecuado y reduce el riesgo de depresión en un 25%; incluso con solo 75 minutos semanales se observa una disminución del 18%, aunque siempre es recomendable consultar a un profesional para adaptar la actividad a sus necesidades.","Recomiendo hacer al menos 150 minutos de actividad física moderada a la semana, como caminar briskly o nadar, y que incluya un mínimo de dos sesiones de fortalecimiento muscular por semana, para contribuir positivamente a reducir los síntomas de la depresión.",0.35897435897435903,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
4,¿Funciona el ejercicio para personas con enfermedades cardíacas que también tienen depresión?,"En un estudio llamado UPBEAT, con 101 personas que tenían enfermedad coronaria y síntomas de depresión, se observó que el ejercicio redujo significativamente la depresión, con efectos similares a los de la sertralina; por eso puede ser una opción a considerar, siempre bajo la guía de su médico.","¡Claro! El ejercicio sí es muy beneficioso para las personas con enfermedades cardiacas y depresión, pero siempre es importante consultar a un profesional médico antes de empezar cualquier rutina.",0.32352941176470584,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
5,¿El entrenamiento con pesas también ayuda con la depresión?,"Un meta‑análisis que incluyó 33 estudios clínicos y a 1 877 personas mostró que el entrenamiento de resistencia reduce de forma moderada los síntomas de depresión; puede ser una opción útil, pero le recomiendo hablar con su médico antes de iniciar cualquier programa de ejercicio.","¡Claro que sí! El ejercicio regular, incluyendo las pesas, puede ayudar a reducir los síntomas de la depresión al liberar endorfinas y mejorar tu estado de ánimo.",0.2985074626865672,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
6,¿Cómo afecta la rehabilitación cardíaca a los síntomas depresivos?,"La rehabilitación cardíaca ayuda mucho a reducir la depresión; en un estudio la tasa de depresión pasó del 17 % al 6 % después de 12 semanas. Si tiene dudas, hable con su médico para valorar la mejor opción para usted.","La rehabilitación cardíaca puede ayudar a mejorar el estado de ánimo al disminuir la sensación de cansancio y fortalecer tu sistema inmunológico, lo que mejora tu bienestar general, incluyendo tus niveles de energía para enfrentar las dificultades del día a día.",0.23529411764705885,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
7,¿Qué organizaciones médicas recomiendan el ejercicio para tratar la depresión?,"Varias organizaciones internacionales, como la Asociación Americana del Corazón, el Colegio Americano de Medicina del Estilo de Vida, el Colegio Real de Psiquiatras de Australia y Nueva Zelanda, la Asociación Psiquiátrica Europea y NICE del Reino Unido, recomiendan ahora el ejercicio como parte del tratamiento para la depresión. Le sugiero que hable con su médico para adaptar una rutina de actividad física adecuada a sus necesidades.","Es fantástico que estés buscando formas de manejar tu depresión a través del ejercicio! Muchos profesionales médicos, incluyendo grupos como la Asociación Americana de Psicología (APA) y la Asociación Americana de Medicina Deportiva (ACSM), recomiendan el ejercicio regular como una herramienta útil para combatirla.",0.36781609195402293,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
8,¿Cómo puedo motivar a alguien con depresión para que comience a hacer ejercicio?,"Podemos usar técnicas de entrevista motivacional, empezar con metas pequeñas, como caminar 5‑10 minutos al día, y ayudarle a descubrir sus propias razones para hacer ejercicio; recuerde que siempre es bueno consultar con su profesional de salud.","Es genial que quieras apoyar a esa persona! Comienza proponiendo una actividad ligera y divertida juntos, como un paseo corto al aire libre o practicar una clase grupal de baile en la comodidad de tu casa. Enfocate en las pequeñas mejoras, ¡cada paso cuenta!",0.2077922077922078,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
9,¿Cuáles son las barreras comunes que enfrentan las personas deprimidas para hacer ejercicio y cómo superarlas?,"Hay obstáculos externos, como el clima o la seguridad del vecindario, y también internos, como la falta de motivación o el miedo a lesionarse; por eso es importante anticiparlos y buscar soluciones junto con su médico.","Es totalmente normal sentirte así, muchas personas con depresión experimentan dificultades al querer o hacer actividad física. ¡Entiendo completamente tu pregunta! Algunas de las barreras más frecuentes son la falta de ganas o motivación inicial, el cansancio que suele acompañarla y miedos por enfocarte en sensaciones negativas como el dolor o la incomodidad. Pero recuerda que practicar ejercicio es beneficioso para tu salud mental, así que te voy a dar algunas estrategias: **Aquí tienes algunos consejos para superar las barreras:** * **Comienza con pequeñas metas**: No intentes hacer demasiado al principio; por ejemplo, podrías empezar con una caminata de 10 minutos o un pequeño estiramiento. * **Encuentra actividades que disfrutes**: Encuentra una actividad física que realmente disfrutes, así tendrás más motivación para seguir practicándola. Es importante que te guste lo que haces. * **Combina la rutina con momentos relajados**: Si el ejercicio te cuesta al principio, puedes hacerlo durante las pausas de tu día a día o antes de acostarte, como una pequeña actividad de relax. ¡Recuerda que cada paso cuenta y buscar ayuda profesional es clave para manejar la depresión!",0.18918918918918923,dpo-qlora-gemma-2-2B-Instruct-p1,ft-ollama,dpo,golden_set_test.csv,2025-11-23T16:34:28
